@relation 'CarEvaluation-weka.filters.unsupervised.attribute.ReplaceMissingValues_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1_clustered-weka.filters.unsupervised.attribute.Remove-R1'

@attribute -0.661persons=2+0.575persons=more-0.304lug_boot=small+0.243lug_boot=med-0.215safety=med... numeric
@attribute '0.77 safety=med-0.438safety=low-0.332safety=high-0.218lug_boot=small+0.141persons=more...' numeric
@attribute -0.685lug_boot=small+0.492lug_boot=big+0.371persons=2-0.256persons=4+0.193lug_boot=med... numeric
@attribute 0.694lug_boot=med-0.543lug_boot=big+0.245safety=high-0.242persons=more-0.225safety=low... numeric
@attribute '0.692safety=high-0.637safety=low-0.252lug_boot=med+0.173lug_boot=big+0.09 persons=more...' numeric
@attribute '-0.752persons=4+0.485persons=more-0.29lug_boot=big+0.267persons=2+0.17 lug_boot=small...' numeric
@attribute 0.741buying=vhigh-0.669buying=high-0.047buying=med-0.025buying=low-0.004maint=high... numeric
@attribute '-0.785buying=med+0.479buying=high+0.38 buying=vhigh-0.074buying=low+0.043maint=vhigh...' numeric
@attribute 0.836maint=vhigh-0.448maint=high-0.29maint=med-0.099maint=low+0.044doors=2... numeric
@attribute 0.658maint=med-0.607maint=high-0.343doors=2+0.267doors=3-0.075maint=vhigh... numeric
@attribute -0.676doors=2+0.587doors=3-0.342maint=med+0.268maint=high+0.073doors=4... numeric
@attribute '0.574doors=3-0.54doors=5more-0.45doors=4+0.416doors=2+0.04 maint=med...' numeric
@attribute -0.734doors=4+0.674doors=5more+0.066doors=3+0.027maint=low-0.022maint=high... numeric
@attribute -0.852maint=low+0.334maint=med+0.326maint=high+0.191maint=vhigh+0.113buying=low... numeric
@attribute -0.855buying=low+0.356buying=med+0.265buying=high+0.233buying=vhigh-0.114maint=low... numeric
@attribute eval {unacc,acc,good,vgood}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3}

@data
0.521397,-0.539504,0.686186,-0.302878,1.714282,-2.220479,-0.107821,-1.753184,2.107673,-0.984839,-1.376523,0.87328,0.034115,0.267645,0.874845,acc,cluster1
0.820365,-1.091101,-1.557309,-1.311486,-0.992112,1.414849,-0.107821,-1.753184,2.107673,-0.984839,-1.376523,0.87328,0.034115,0.267645,0.874845,unacc,cluster1
0.119386,1.471988,-2.022688,-0.874928,0.24298,1.377673,-0.107821,-1.753184,2.107673,-0.984839,-1.376523,0.87328,0.034115,0.267645,0.874845,unacc,cluster1
0.784491,-0.866663,-1.512051,-0.314396,1.826705,1.380676,-0.107821,-1.753184,2.107673,-0.984839,-1.376523,0.87328,0.034115,0.267645,0.874845,unacc,cluster1
1.981082,-0.402863,0.303222,0.478619,-1.696524,1.307131,-0.107821,-1.753184,2.107673,-0.984839,-1.376523,0.87328,0.034115,0.267645,0.874845,unacc,cluster1
1.280104,2.160226,-0.162156,0.915177,-0.461432,1.269955,-0.107821,-1.753184,2.107673,-0.984839,-1.376523,0.87328,0.034115,0.267645,0.874845,unacc,cluster1
1.945209,-0.178425,0.348481,1.475709,1.122293,1.272958,-0.107821,-1.753184,2.107673,-0.984839,-1.376523,0.87328,0.034115,0.267645,0.874845,acc,cluster1
1.594281,-0.393701,0.937576,-2.143471,-0.795395,0.438053,-0.107821,-1.753184,2.107673,-0.984839,-1.376523,0.87328,0.034115,0.267645,0.874845,unacc,cluster1
0.893302,2.169388,0.472197,-1.706913,0.439697,0.400877,-0.107821,-1.753184,2.107673,-0.984839,-1.376523,0.87328,0.034115,0.267645,0.874845,acc,cluster1
1.558407,-0.169263,0.982834,-1.146382,2.023422,0.40388,-0.107821,-1.753184,2.107673,-0.984839,-1.376523,0.87328,0.034115,0.267645,0.874845,acc,cluster1
-1.801501,-1.620722,-0.52403,-0.612299,-1.25285,0.950524,-0.107594,-1.676353,2.0068,0.421427,1.537602,1.238069,0.203041,0.353684,0.950326,unacc,cluster1
-2.502479,0.942367,-0.989408,-0.175741,-0.017758,0.913347,-0.107594,-1.676353,2.0068,0.421427,1.537602,1.238069,0.203041,0.353684,0.950326,unacc,cluster1
-1.837375,-1.396284,-0.478771,0.38479,1.565967,0.91635,-0.107594,-1.676353,2.0068,0.421427,1.537602,1.238069,0.203041,0.353684,0.950326,unacc,cluster1
-0.640783,-0.932485,1.336502,1.177806,-1.957262,0.842806,-0.107594,-1.676353,2.0068,0.421427,1.537602,1.238069,0.203041,0.353684,0.950326,unacc,cluster1
-1.341762,1.630605,0.871124,1.614364,-0.72217,0.805629,-0.107594,-1.676353,2.0068,0.421427,1.537602,1.238069,0.203041,0.353684,0.950326,unacc,cluster1
-0.676657,-0.708046,1.381761,2.174896,0.861555,0.808632,-0.107594,-1.676353,2.0068,0.421427,1.537602,1.238069,0.203041,0.353684,0.950326,unacc,cluster1
-1.027585,-0.923322,1.970856,-1.444284,-1.056133,-0.026272,-0.107594,-1.676353,2.0068,0.421427,1.537602,1.238069,0.203041,0.353684,0.950326,unacc,cluster1
-1.728563,1.639767,1.505477,-1.007726,0.178959,-0.063449,-0.107594,-1.676353,2.0068,0.421427,1.537602,1.238069,0.203041,0.353684,0.950326,unacc,cluster1
-1.063459,-0.698884,2.016114,-0.447195,1.762684,-0.060446,-0.107594,-1.676353,2.0068,0.421427,1.537602,1.238069,0.203041,0.353684,0.950326,unacc,cluster1
-0.216645,-1.461342,-1.853958,-0.467983,-1.301252,-1.209509,-0.107594,-1.676353,2.0068,0.421427,1.537602,1.238069,0.203041,0.353684,0.950326,unacc,cluster1
-0.917624,1.101748,-2.319336,-0.031425,-0.06616,-1.246686,-0.107594,-1.676353,2.0068,0.421427,1.537602,1.238069,0.203041,0.353684,0.950326,unacc,cluster1
-0.252519,-1.236903,-1.808699,0.529107,1.517565,-1.243682,-0.107594,-1.676353,2.0068,0.421427,1.537602,1.238069,0.203041,0.353684,0.950326,acc,cluster1
0.944072,-0.773104,0.006574,1.322123,-2.005664,-1.317227,-0.107594,-1.676353,2.0068,0.421427,1.537602,1.238069,0.203041,0.353684,0.950326,unacc,cluster1
0.243094,1.789985,-0.458805,1.758681,-0.770572,-1.354404,-0.107594,-1.676353,2.0068,0.421427,1.537602,1.238069,0.203041,0.353684,0.950326,unacc,cluster1
0.908199,-0.548666,0.051832,2.319212,0.813153,-1.351401,-0.107594,-1.676353,2.0068,0.421427,1.537602,1.238069,0.203041,0.353684,0.950326,acc,cluster1
0.557271,-0.763942,0.640928,-1.299968,-1.104535,-2.186305,-0.107594,-1.676353,2.0068,0.421427,1.537602,1.238069,0.203041,0.353684,0.950326,unacc,cluster1
-0.143708,1.799147,0.175549,-0.86341,0.130557,-2.223482,-0.107594,-1.676353,2.0068,0.421427,1.537602,1.238069,0.203041,0.353684,0.950326,acc,cluster1
0.521397,-0.539504,0.686186,-0.302878,1.714282,-2.220479,-0.107594,-1.676353,2.0068,0.421427,1.537602,1.238069,0.203041,0.353684,0.950326,acc,cluster1
0.820365,-1.091101,-1.557309,-1.311486,-0.992112,1.414849,-0.107594,-1.676353,2.0068,0.421427,1.537602,1.238069,0.203041,0.353684,0.950326,unacc,cluster1
0.119386,1.471988,-2.022688,-0.874928,0.24298,1.377673,-0.107594,-1.676353,2.0068,0.421427,1.537602,1.238069,0.203041,0.353684,0.950326,unacc,cluster1
0.784491,-0.866663,-1.512051,-0.314396,1.826705,1.380676,-0.107594,-1.676353,2.0068,0.421427,1.537602,1.238069,0.203041,0.353684,0.950326,acc,cluster1
1.981082,-0.402863,0.303222,0.478619,-1.696524,1.307131,-0.107594,-1.676353,2.0068,0.421427,1.537602,1.238069,0.203041,0.353684,0.950326,unacc,cluster1
1.280104,2.160226,-0.162156,0.915177,-0.461432,1.269955,-0.107594,-1.676353,2.0068,0.421427,1.537602,1.238069,0.203041,0.353684,0.950326,acc,cluster1
1.945209,-0.178425,0.348481,1.475709,1.122293,1.272958,-0.107594,-1.676353,2.0068,0.421427,1.537602,1.238069,0.203041,0.353684,0.950326,acc,cluster1
1.594281,-0.393701,0.937576,-2.143471,-0.795395,0.438053,-0.107594,-1.676353,2.0068,0.421427,1.537602,1.238069,0.203041,0.353684,0.950326,unacc,cluster1
0.893302,2.169388,0.472197,-1.706913,0.439697,0.400877,-0.107594,-1.676353,2.0068,0.421427,1.537602,1.238069,0.203041,0.353684,0.950326,acc,cluster1
1.558407,-0.169263,0.982834,-1.146382,2.023422,0.40388,-0.107594,-1.676353,2.0068,0.421427,1.537602,1.238069,0.203041,0.353684,0.950326,acc,cluster1
-1.801501,-1.620722,-0.52403,-0.612299,-1.25285,0.950524,-0.108672,-1.724426,1.988297,-0.069875,0.351596,-1.126718,-1.644605,0.29525,0.929722,unacc,cluster1
-2.502479,0.942367,-0.989408,-0.175741,-0.017758,0.913347,-0.108672,-1.724426,1.988297,-0.069875,0.351596,-1.126718,-1.644605,0.29525,0.929722,unacc,cluster1
-1.837375,-1.396284,-0.478771,0.38479,1.565967,0.91635,-0.108672,-1.724426,1.988297,-0.069875,0.351596,-1.126718,-1.644605,0.29525,0.929722,unacc,cluster1
-0.640783,-0.932485,1.336502,1.177806,-1.957262,0.842806,-0.108672,-1.724426,1.988297,-0.069875,0.351596,-1.126718,-1.644605,0.29525,0.929722,unacc,cluster1
-1.341762,1.630605,0.871124,1.614364,-0.72217,0.805629,-0.108672,-1.724426,1.988297,-0.069875,0.351596,-1.126718,-1.644605,0.29525,0.929722,unacc,cluster1
-0.676657,-0.708046,1.381761,2.174896,0.861555,0.808632,-0.108672,-1.724426,1.988297,-0.069875,0.351596,-1.126718,-1.644605,0.29525,0.929722,unacc,cluster1
-1.027585,-0.923322,1.970856,-1.444284,-1.056133,-0.026272,-0.108672,-1.724426,1.988297,-0.069875,0.351596,-1.126718,-1.644605,0.29525,0.929722,unacc,cluster1
-1.728563,1.639767,1.505477,-1.007726,0.178959,-0.063449,-0.108672,-1.724426,1.988297,-0.069875,0.351596,-1.126718,-1.644605,0.29525,0.929722,unacc,cluster1
-1.063459,-0.698884,2.016114,-0.447195,1.762684,-0.060446,-0.108672,-1.724426,1.988297,-0.069875,0.351596,-1.126718,-1.644605,0.29525,0.929722,unacc,cluster1
-0.216645,-1.461342,-1.853958,-0.467983,-1.301252,-1.209509,-0.108672,-1.724426,1.988297,-0.069875,0.351596,-1.126718,-1.644605,0.29525,0.929722,unacc,cluster1
-0.917624,1.101748,-2.319336,-0.031425,-0.06616,-1.246686,-0.108672,-1.724426,1.988297,-0.069875,0.351596,-1.126718,-1.644605,0.29525,0.929722,unacc,cluster1
-0.252519,-1.236903,-1.808699,0.529107,1.517565,-1.243682,-0.108672,-1.724426,1.988297,-0.069875,0.351596,-1.126718,-1.644605,0.29525,0.929722,acc,cluster1
0.944072,-0.773104,0.006574,1.322123,-2.005664,-1.317227,-0.108672,-1.724426,1.988297,-0.069875,0.351596,-1.126718,-1.644605,0.29525,0.929722,unacc,cluster1
0.243094,1.789985,-0.458805,1.758681,-0.770572,-1.354404,-0.108672,-1.724426,1.988297,-0.069875,0.351596,-1.126718,-1.644605,0.29525,0.929722,acc,cluster1
0.908199,-0.548666,0.051832,2.319212,0.813153,-1.351401,-0.108672,-1.724426,1.988297,-0.069875,0.351596,-1.126718,-1.644605,0.29525,0.929722,acc,cluster1
0.557271,-0.763942,0.640928,-1.299968,-1.104535,-2.186305,-0.108672,-1.724426,1.988297,-0.069875,0.351596,-1.126718,-1.644605,0.29525,0.929722,unacc,cluster1
-0.143708,1.799147,0.175549,-0.86341,0.130557,-2.223482,-0.108672,-1.724426,1.988297,-0.069875,0.351596,-1.126718,-1.644605,0.29525,0.929722,acc,cluster1
0.521397,-0.539504,0.686186,-0.302878,1.714282,-2.220479,-0.108672,-1.724426,1.988297,-0.069875,0.351596,-1.126718,-1.644605,0.29525,0.929722,acc,cluster1
0.820365,-1.091101,-1.557309,-1.311486,-0.992112,1.414849,-0.108672,-1.724426,1.988297,-0.069875,0.351596,-1.126718,-1.644605,0.29525,0.929722,unacc,cluster1
0.119386,1.471988,-2.022688,-0.874928,0.24298,1.377673,-0.108672,-1.724426,1.988297,-0.069875,0.351596,-1.126718,-1.644605,0.29525,0.929722,unacc,cluster1
0.784491,-0.866663,-1.512051,-0.314396,1.826705,1.380676,-0.108672,-1.724426,1.988297,-0.069875,0.351596,-1.126718,-1.644605,0.29525,0.929722,acc,cluster1
1.981082,-0.402863,0.303222,0.478619,-1.696524,1.307131,-0.108672,-1.724426,1.988297,-0.069875,0.351596,-1.126718,-1.644605,0.29525,0.929722,unacc,cluster1
1.280104,2.160226,-0.162156,0.915177,-0.461432,1.269955,-0.108672,-1.724426,1.988297,-0.069875,0.351596,-1.126718,-1.644605,0.29525,0.929722,acc,cluster1
1.945209,-0.178425,0.348481,1.475709,1.122293,1.272958,-0.108672,-1.724426,1.988297,-0.069875,0.351596,-1.126718,-1.644605,0.29525,0.929722,acc,cluster1
1.594281,-0.393701,0.937576,-2.143471,-0.795395,0.438053,-0.108672,-1.724426,1.988297,-0.069875,0.351596,-1.126718,-1.644605,0.29525,0.929722,unacc,cluster1
0.893302,2.169388,0.472197,-1.706913,0.439697,0.400877,-0.108672,-1.724426,1.988297,-0.069875,0.351596,-1.126718,-1.644605,0.29525,0.929722,acc,cluster1
1.558407,-0.169263,0.982834,-1.146382,2.023422,0.40388,-0.108672,-1.724426,1.988297,-0.069875,0.351596,-1.126718,-1.644605,0.29525,0.929722,acc,cluster1
-1.801501,-1.620722,-0.52403,-0.612299,-1.25285,0.950524,-0.113871,-1.705737,1.923825,-0.142777,0.21945,-1.334198,1.607092,0.412516,0.876302,unacc,cluster1
-2.502479,0.942367,-0.989408,-0.175741,-0.017758,0.913347,-0.113871,-1.705737,1.923825,-0.142777,0.21945,-1.334198,1.607092,0.412516,0.876302,unacc,cluster1
-1.837375,-1.396284,-0.478771,0.38479,1.565967,0.91635,-0.113871,-1.705737,1.923825,-0.142777,0.21945,-1.334198,1.607092,0.412516,0.876302,unacc,cluster1
-0.640783,-0.932485,1.336502,1.177806,-1.957262,0.842806,-0.113871,-1.705737,1.923825,-0.142777,0.21945,-1.334198,1.607092,0.412516,0.876302,unacc,cluster1
-1.341762,1.630605,0.871124,1.614364,-0.72217,0.805629,-0.113871,-1.705737,1.923825,-0.142777,0.21945,-1.334198,1.607092,0.412516,0.876302,unacc,cluster1
-0.676657,-0.708046,1.381761,2.174896,0.861555,0.808632,-0.113871,-1.705737,1.923825,-0.142777,0.21945,-1.334198,1.607092,0.412516,0.876302,unacc,cluster1
-1.027585,-0.923322,1.970856,-1.444284,-1.056133,-0.026272,-0.113871,-1.705737,1.923825,-0.142777,0.21945,-1.334198,1.607092,0.412516,0.876302,unacc,cluster1
-1.728563,1.639767,1.505477,-1.007726,0.178959,-0.063449,-0.113871,-1.705737,1.923825,-0.142777,0.21945,-1.334198,1.607092,0.412516,0.876302,unacc,cluster1
-1.063459,-0.698884,2.016114,-0.447195,1.762684,-0.060446,-0.113871,-1.705737,1.923825,-0.142777,0.21945,-1.334198,1.607092,0.412516,0.876302,unacc,cluster1
-0.216645,-1.461342,-1.853958,-0.467983,-1.301252,-1.209509,-0.113871,-1.705737,1.923825,-0.142777,0.21945,-1.334198,1.607092,0.412516,0.876302,unacc,cluster1
-0.917624,1.101748,-2.319336,-0.031425,-0.06616,-1.246686,-0.113871,-1.705737,1.923825,-0.142777,0.21945,-1.334198,1.607092,0.412516,0.876302,unacc,cluster1
-0.252519,-1.236903,-1.808699,0.529107,1.517565,-1.243682,-0.113871,-1.705737,1.923825,-0.142777,0.21945,-1.334198,1.607092,0.412516,0.876302,acc,cluster1
0.944072,-0.773104,0.006574,1.322123,-2.005664,-1.317227,-0.113871,-1.705737,1.923825,-0.142777,0.21945,-1.334198,1.607092,0.412516,0.876302,unacc,cluster1
0.243094,1.789985,-0.458805,1.758681,-0.770572,-1.354404,-0.113871,-1.705737,1.923825,-0.142777,0.21945,-1.334198,1.607092,0.412516,0.876302,acc,cluster1
0.908199,-0.548666,0.051832,2.319212,0.813153,-1.351401,-0.113871,-1.705737,1.923825,-0.142777,0.21945,-1.334198,1.607092,0.412516,0.876302,acc,cluster1
0.557271,-0.763942,0.640928,-1.299968,-1.104535,-2.186305,-0.113871,-1.705737,1.923825,-0.142777,0.21945,-1.334198,1.607092,0.412516,0.876302,unacc,cluster1
-0.143708,1.799147,0.175549,-0.86341,0.130557,-2.223482,-0.113871,-1.705737,1.923825,-0.142777,0.21945,-1.334198,1.607092,0.412516,0.876302,acc,cluster1
0.521397,-0.539504,0.686186,-0.302878,1.714282,-2.220479,-0.113871,-1.705737,1.923825,-0.142777,0.21945,-1.334198,1.607092,0.412516,0.876302,acc,cluster1
0.820365,-1.091101,-1.557309,-1.311486,-0.992112,1.414849,-0.113871,-1.705737,1.923825,-0.142777,0.21945,-1.334198,1.607092,0.412516,0.876302,unacc,cluster1
0.119386,1.471988,-2.022688,-0.874928,0.24298,1.377673,-0.113871,-1.705737,1.923825,-0.142777,0.21945,-1.334198,1.607092,0.412516,0.876302,unacc,cluster1
0.784491,-0.866663,-1.512051,-0.314396,1.826705,1.380676,-0.113871,-1.705737,1.923825,-0.142777,0.21945,-1.334198,1.607092,0.412516,0.876302,acc,cluster1
1.981082,-0.402863,0.303222,0.478619,-1.696524,1.307131,-0.113871,-1.705737,1.923825,-0.142777,0.21945,-1.334198,1.607092,0.412516,0.876302,unacc,cluster1
1.280104,2.160226,-0.162156,0.915177,-0.461432,1.269955,-0.113871,-1.705737,1.923825,-0.142777,0.21945,-1.334198,1.607092,0.412516,0.876302,acc,cluster1
1.945209,-0.178425,0.348481,1.475709,1.122293,1.272958,-0.113871,-1.705737,1.923825,-0.142777,0.21945,-1.334198,1.607092,0.412516,0.876302,acc,cluster1
1.594281,-0.393701,0.937576,-2.143471,-0.795395,0.438053,-0.113871,-1.705737,1.923825,-0.142777,0.21945,-1.334198,1.607092,0.412516,0.876302,unacc,cluster1
0.893302,2.169388,0.472197,-1.706913,0.439697,0.400877,-0.113871,-1.705737,1.923825,-0.142777,0.21945,-1.334198,1.607092,0.412516,0.876302,acc,cluster1
1.558407,-0.169263,0.982834,-1.146382,2.023422,0.40388,-0.113871,-1.705737,1.923825,-0.142777,0.21945,-1.334198,1.607092,0.412516,0.876302,acc,cluster1
-1.801501,-1.620722,-0.52403,-0.612299,-1.25285,0.950524,-0.115096,-1.869832,-0.858366,-2.214064,-0.899325,0.963263,-0.037672,0.579867,0.877691,unacc,cluster1
-2.502479,0.942367,-0.989408,-0.175741,-0.017758,0.913347,-0.115096,-1.869832,-0.858366,-2.214064,-0.899325,0.963263,-0.037672,0.579867,0.877691,unacc,cluster1
-1.837375,-1.396284,-0.478771,0.38479,1.565967,0.91635,-0.115096,-1.869832,-0.858366,-2.214064,-0.899325,0.963263,-0.037672,0.579867,0.877691,unacc,cluster1
-0.640783,-0.932485,1.336502,1.177806,-1.957262,0.842806,-0.115096,-1.869832,-0.858366,-2.214064,-0.899325,0.963263,-0.037672,0.579867,0.877691,unacc,cluster1
-1.341762,1.630605,0.871124,1.614364,-0.72217,0.805629,-0.115096,-1.869832,-0.858366,-2.214064,-0.899325,0.963263,-0.037672,0.579867,0.877691,unacc,cluster1
-0.676657,-0.708046,1.381761,2.174896,0.861555,0.808632,-0.115096,-1.869832,-0.858366,-2.214064,-0.899325,0.963263,-0.037672,0.579867,0.877691,unacc,cluster1
-1.027585,-0.923322,1.970856,-1.444284,-1.056133,-0.026272,-0.115096,-1.869832,-0.858366,-2.214064,-0.899325,0.963263,-0.037672,0.579867,0.877691,unacc,cluster1
-1.728563,1.639767,1.505477,-1.007726,0.178959,-0.063449,-0.115096,-1.869832,-0.858366,-2.214064,-0.899325,0.963263,-0.037672,0.579867,0.877691,unacc,cluster1
-1.063459,-0.698884,2.016114,-0.447195,1.762684,-0.060446,-0.115096,-1.869832,-0.858366,-2.214064,-0.899325,0.963263,-0.037672,0.579867,0.877691,unacc,cluster1
-0.216645,-1.461342,-1.853958,-0.467983,-1.301252,-1.209509,-0.115096,-1.869832,-0.858366,-2.214064,-0.899325,0.963263,-0.037672,0.579867,0.877691,unacc,cluster1
-0.917624,1.101748,-2.319336,-0.031425,-0.06616,-1.246686,-0.115096,-1.869832,-0.858366,-2.214064,-0.899325,0.963263,-0.037672,0.579867,0.877691,unacc,cluster1
-0.252519,-1.236903,-1.808699,0.529107,1.517565,-1.243682,-0.115096,-1.869832,-0.858366,-2.214064,-0.899325,0.963263,-0.037672,0.579867,0.877691,acc,cluster1
0.944072,-0.773104,0.006574,1.322123,-2.005664,-1.317227,-0.115096,-1.869832,-0.858366,-2.214064,-0.899325,0.963263,-0.037672,0.579867,0.877691,unacc,cluster1
0.243094,1.789985,-0.458805,1.758681,-0.770572,-1.354404,-0.115096,-1.869832,-0.858366,-2.214064,-0.899325,0.963263,-0.037672,0.579867,0.877691,unacc,cluster1
0.908199,-0.548666,0.051832,2.319212,0.813153,-1.351401,-0.115096,-1.869832,-0.858366,-2.214064,-0.899325,0.963263,-0.037672,0.579867,0.877691,acc,cluster1
0.557271,-0.763942,0.640928,-1.299968,-1.104535,-2.186305,-0.115096,-1.869832,-0.858366,-2.214064,-0.899325,0.963263,-0.037672,0.579867,0.877691,unacc,cluster1
-0.143708,1.799147,0.175549,-0.86341,0.130557,-2.223482,-0.115096,-1.869832,-0.858366,-2.214064,-0.899325,0.963263,-0.037672,0.579867,0.877691,acc,cluster1
0.521397,-0.539504,0.686186,-0.302878,1.714282,-2.220479,-0.115096,-1.869832,-0.858366,-2.214064,-0.899325,0.963263,-0.037672,0.579867,0.877691,acc,cluster1
0.820365,-1.091101,-1.557309,-1.311486,-0.992112,1.414849,-0.115096,-1.869832,-0.858366,-2.214064,-0.899325,0.963263,-0.037672,0.579867,0.877691,unacc,cluster1
0.119386,1.471988,-2.022688,-0.874928,0.24298,1.377673,-0.115096,-1.869832,-0.858366,-2.214064,-0.899325,0.963263,-0.037672,0.579867,0.877691,unacc,cluster1
0.784491,-0.866663,-1.512051,-0.314396,1.826705,1.380676,-0.115096,-1.869832,-0.858366,-2.214064,-0.899325,0.963263,-0.037672,0.579867,0.877691,unacc,cluster1
1.981082,-0.402863,0.303222,0.478619,-1.696524,1.307131,-0.115096,-1.869832,-0.858366,-2.214064,-0.899325,0.963263,-0.037672,0.579867,0.877691,unacc,cluster1
1.280104,2.160226,-0.162156,0.915177,-0.461432,1.269955,-0.115096,-1.869832,-0.858366,-2.214064,-0.899325,0.963263,-0.037672,0.579867,0.877691,unacc,cluster1
1.945209,-0.178425,0.348481,1.475709,1.122293,1.272958,-0.115096,-1.869832,-0.858366,-2.214064,-0.899325,0.963263,-0.037672,0.579867,0.877691,acc,cluster1
1.594281,-0.393701,0.937576,-2.143471,-0.795395,0.438053,-0.115096,-1.869832,-0.858366,-2.214064,-0.899325,0.963263,-0.037672,0.579867,0.877691,unacc,cluster1
0.893302,2.169388,0.472197,-1.706913,0.439697,0.400877,-0.115096,-1.869832,-0.858366,-2.214064,-0.899325,0.963263,-0.037672,0.579867,0.877691,acc,cluster1
1.558407,-0.169263,0.982834,-1.146382,2.023422,0.40388,-0.115096,-1.869832,-0.858366,-2.214064,-0.899325,0.963263,-0.037672,0.579867,0.877691,acc,cluster1
-1.801501,-1.620722,-0.52403,-0.612299,-1.25285,0.950524,-0.114868,-1.793001,-0.959238,-0.807798,2.0148,1.328052,0.131255,0.665906,0.953172,unacc,cluster1
-2.502479,0.942367,-0.989408,-0.175741,-0.017758,0.913347,-0.114868,-1.793001,-0.959238,-0.807798,2.0148,1.328052,0.131255,0.665906,0.953172,unacc,cluster1
-1.837375,-1.396284,-0.478771,0.38479,1.565967,0.91635,-0.114868,-1.793001,-0.959238,-0.807798,2.0148,1.328052,0.131255,0.665906,0.953172,unacc,cluster1
-0.640783,-0.932485,1.336502,1.177806,-1.957262,0.842806,-0.114868,-1.793001,-0.959238,-0.807798,2.0148,1.328052,0.131255,0.665906,0.953172,unacc,cluster1
-1.341762,1.630605,0.871124,1.614364,-0.72217,0.805629,-0.114868,-1.793001,-0.959238,-0.807798,2.0148,1.328052,0.131255,0.665906,0.953172,unacc,cluster1
-0.676657,-0.708046,1.381761,2.174896,0.861555,0.808632,-0.114868,-1.793001,-0.959238,-0.807798,2.0148,1.328052,0.131255,0.665906,0.953172,unacc,cluster1
-1.027585,-0.923322,1.970856,-1.444284,-1.056133,-0.026272,-0.114868,-1.793001,-0.959238,-0.807798,2.0148,1.328052,0.131255,0.665906,0.953172,unacc,cluster1
-1.728563,1.639767,1.505477,-1.007726,0.178959,-0.063449,-0.114868,-1.793001,-0.959238,-0.807798,2.0148,1.328052,0.131255,0.665906,0.953172,unacc,cluster1
-1.063459,-0.698884,2.016114,-0.447195,1.762684,-0.060446,-0.114868,-1.793001,-0.959238,-0.807798,2.0148,1.328052,0.131255,0.665906,0.953172,unacc,cluster1
-0.216645,-1.461342,-1.853958,-0.467983,-1.301252,-1.209509,-0.114868,-1.793001,-0.959238,-0.807798,2.0148,1.328052,0.131255,0.665906,0.953172,unacc,cluster1
-0.917624,1.101748,-2.319336,-0.031425,-0.06616,-1.246686,-0.114868,-1.793001,-0.959238,-0.807798,2.0148,1.328052,0.131255,0.665906,0.953172,unacc,cluster1
-0.252519,-1.236903,-1.808699,0.529107,1.517565,-1.243682,-0.114868,-1.793001,-0.959238,-0.807798,2.0148,1.328052,0.131255,0.665906,0.953172,acc,cluster1
0.944072,-0.773104,0.006574,1.322123,-2.005664,-1.317227,-0.114868,-1.793001,-0.959238,-0.807798,2.0148,1.328052,0.131255,0.665906,0.953172,unacc,cluster1
0.243094,1.789985,-0.458805,1.758681,-0.770572,-1.354404,-0.114868,-1.793001,-0.959238,-0.807798,2.0148,1.328052,0.131255,0.665906,0.953172,unacc,cluster1
0.908199,-0.548666,0.051832,2.319212,0.813153,-1.351401,-0.114868,-1.793001,-0.959238,-0.807798,2.0148,1.328052,0.131255,0.665906,0.953172,acc,cluster1
0.557271,-0.763942,0.640928,-1.299968,-1.104535,-2.186305,-0.114868,-1.793001,-0.959238,-0.807798,2.0148,1.328052,0.131255,0.665906,0.953172,unacc,cluster1
-0.143708,1.799147,0.175549,-0.86341,0.130557,-2.223482,-0.114868,-1.793001,-0.959238,-0.807798,2.0148,1.328052,0.131255,0.665906,0.953172,acc,cluster1
0.521397,-0.539504,0.686186,-0.302878,1.714282,-2.220479,-0.114868,-1.793001,-0.959238,-0.807798,2.0148,1.328052,0.131255,0.665906,0.953172,acc,cluster1
0.820365,-1.091101,-1.557309,-1.311486,-0.992112,1.414849,-0.114868,-1.793001,-0.959238,-0.807798,2.0148,1.328052,0.131255,0.665906,0.953172,unacc,cluster1
0.119386,1.471988,-2.022688,-0.874928,0.24298,1.377673,-0.114868,-1.793001,-0.959238,-0.807798,2.0148,1.328052,0.131255,0.665906,0.953172,unacc,cluster1
0.784491,-0.866663,-1.512051,-0.314396,1.826705,1.380676,-0.114868,-1.793001,-0.959238,-0.807798,2.0148,1.328052,0.131255,0.665906,0.953172,acc,cluster1
1.981082,-0.402863,0.303222,0.478619,-1.696524,1.307131,-0.114868,-1.793001,-0.959238,-0.807798,2.0148,1.328052,0.131255,0.665906,0.953172,unacc,cluster1
1.280104,2.160226,-0.162156,0.915177,-0.461432,1.269955,-0.114868,-1.793001,-0.959238,-0.807798,2.0148,1.328052,0.131255,0.665906,0.953172,acc,cluster1
1.945209,-0.178425,0.348481,1.475709,1.122293,1.272958,-0.114868,-1.793001,-0.959238,-0.807798,2.0148,1.328052,0.131255,0.665906,0.953172,acc,cluster1
1.594281,-0.393701,0.937576,-2.143471,-0.795395,0.438053,-0.114868,-1.793001,-0.959238,-0.807798,2.0148,1.328052,0.131255,0.665906,0.953172,unacc,cluster1
